日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,含预售投产比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,自然流量转化金额,自然流量曝光量,平台助推总成交,平台助推直接成交,平台助推点击,宝贝优惠券抵扣金额,宝贝优惠券撬动总成交,宝贝优惠券撬动直接成交,宝贝优惠券撬动点击,平台补贴金额,补贴引导成交金额,发券补贴商品个数,补贴引导成交人数
2026-06-22,371,关键词推广,371,关键词推广,71735662171,异能者散热器2,714883714970,商品,联想生态品牌异能者笔记本散热器电脑支架降温底座风扇风冷拯救者游戏本散热托架可多角度调节,479,33,96.49,0.06889,2.92,201.44,0.00,0,0.00,0,0.00,0,346.80,16.61,363.41,6,5,1,0.18182,3.77,3.77,16.08,8,6,2,0.24242,0,0,,8,12.06,8,12.06,0,,0,12.06,7,813.90,0,0,0,0,0.00,4,92,32,17,0.53125,0,0,0.19207,59,3,4,0.8,0,16.61,1,5,1,72.68,113.39,953,0.00,0.00,0,0.00,0.00,0.00,0,3.00,140.90,1,2
2026-06-22,371,关键词推广,371,关键词推广,71735662171,异能者散热器2,706125509007,商品,联想生态品牌异能者笔记本散热器电脑支架降温底座拯救者小新游戏本散热托架悬空托架,258,10,13.51,0.03876,1.35,52.36,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,14,10,3,0.3,0,0,0.05426,4,1,0,,0,0.00,0,0,,,0.06,3,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71716463127,异能者电脑支架x6,747903914626,商品,联想生态品牌异能者笔记本电脑支架折叠便携托架铝合金底座桌面增高联想小新笔记本散热架,412,46,100.00,0.11165,2.17,242.72,0.00,0,0.00,0,0.00,0,80.80,46.90,127.70,3,2,1,0.06522,1.28,1.28,33.33,7,5,2,0.15217,1,0,,8,12.50,8,12.50,1,100.00,0.02174,14.29,3,258.80,1,0,0,0,0.00,3,156,40,18,0.45,0,0,0.37864,109,4,3,1,0,0.00,0,3,1,42.57,24.26,389,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71515043105,选件_SW5关键词最大化,669523241123,商品,联想SW5移动固态硬盘大容量电脑手机两用高速固态移动硬盘正品1tb,1497,94,148.97,0.06279,1.58,99.51,0.00,0,0.00,0,0.00,0,1240.26,1146.42,2386.68,4,2,2,0.04255,16.02,16.02,37.24,7,4,3,0.07447,4,0,,11,13.54,11,13.54,4,37.24,0.04255,21.28,9,12441.00,2,2,4,0,0.00,10,337,85,38,0.44706,0.01064,1,0.22512,233,4,3,0.75,0,567.42,1,4,1,596.67,271.94,4199,885.56,495.07,43,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,436,货品全站推广,436,货品全站推广,71453196692,nbyogapro14s锐龙R7,750890418123,商品,【政府补贴20%】联想YOGA Pro14 AI元启 锐龙AI 9 365 14.5英寸3K屏轻薄本笔记本电脑 学生办公,23092,1603,600.00,0.06942,0.37,25.98,0.00,0,0.00,0,0.00,0,0.00,78.01,78.01,1,0,1,0.00062,0.13,0.13,600.00,62,34,28,0.03868,12,0,,74,8.11,74,8.11,12,50.00,0.00749,9.68,10,77650.90,7,5,9,0,0.00,28,3528,1343,614,0.45719,0,0,0.15278,1849,3,0,0,0,0.00,0,1,1,78.01,1620.03,3065,19.10,0.00,393,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71432571208,异能者扩展坞HA05主链接_趋势扩展坞_0425小麦,692870698361,商品,联想生态品牌异能者高速usb扩展器分线器USB3.0多口typec供电长线拓展坞集线器联想小新笔记本电脑转接头,306,34,60.00,0.11111,1.76,196.08,0.00,0,0.00,0,0.00,0,158.65,97.32,255.97,6,4,2,0.17647,4.27,4.27,10.00,16,11,5,0.47059,0,0,,16,3.75,16,3.75,0,,0,3.75,6,804.00,0,0,2,0,0.00,1,65,29,20,0.68966,0.02941,1,0.21242,30,2,4,0.8,0,139.15,3,5,1,51.19,28.37,1311,0.00,0.00,0,0.00,0.00,0.00,0,3.00,76.59,1,2
2026-06-22,371,关键词推广,371,关键词推广,71395102541,异能者键鼠键盘k102测试,695814194391,商品,联想生态品牌异能者有线电脑键盘商务办公套装笔记本外接通用*,1179,63,100.00,0.05344,1.59,84.82,0.00,0,0.00,0,0.00,0,606.45,0.00,606.45,5,5,0,0.07937,6.06,6.06,20.00,6,5,1,0.09524,1,0,,7,14.29,7,14.29,1,100.00,0.01587,16.67,5,2658.60,1,0,0,0,0.00,2,191,60,27,0.45,0,0,0.162,128,3,3,0.6,0,471.83,1,5,1,121.29,59.88,1052,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71309634242,异能者散热器2款裂变计划,714883714970,商品,联想生态品牌异能者笔记本散热器电脑支架降温底座风扇风冷拯救者游戏本散热托架可多角度调节,784,73,105.57,0.09311,1.45,134.66,0.00,0,0.00,0,0.00,0,304.70,0.00,304.70,4,4,0,0.05479,2.89,2.89,26.39,7,6,1,0.09589,3,0,,10,10.56,10,10.56,3,35.19,0.0411,15.08,4,616.00,2,1,0,0,0.00,8,194,63,31,0.49206,0,0,0.24745,121,3,2,0.5,0,0.00,0,4,1,76.18,119.16,1080,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71309634242,异能者散热器2款裂变计划,706125509007,商品,联想生态品牌异能者笔记本散热器电脑支架降温底座拯救者小新游戏本散热托架悬空托架,268,18,14.43,0.06716,0.80,53.84,0.00,0,0.00,0,0.00,0,99.80,0.00,99.80,2,2,0,0.11111,6.92,6.92,7.22,4,2,2,0.22222,1,0,,5,2.89,5,2.89,1,14.43,0.05556,3.61,2,598.00,0,1,0,0,0.00,7,58,16,8,0.5,0,0,0.21642,39,4,1,0.5,0,47.90,1,2,1,49.90,69.44,926,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71309594098,异能者笔记本支架X01_W7,747903914626,商品,联想生态品牌异能者笔记本电脑支架折叠便携托架铝合金底座桌面增高联想小新笔记本散热架,470,50,45.73,0.10638,0.91,97.30,0.00,0,0.00,0,0.00,0,262.40,176.85,439.25,9,6,3,0.18,9.61,9.61,5.08,16,8,8,0.32,0,0,,16,2.86,16,2.86,0,,0,2.86,9,930.30,0,0,3,0,0.00,2,146,45,21,0.46667,0.02,1,0.31064,94,3,8,0.88889,2,181.85,3,9,1,48.81,90.37,861,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71309594098,异能者笔记本支架X01_W7,693238751766,商品,联想生态品牌异能者笔记本电脑支架增高架桌面双层无级悬停联想小新拯救者电脑升降式散热金属托架,752,63,114.27,0.08378,1.81,151.95,0.00,0,0.00,0,0.00,0,317.01,0.00,317.01,5,5,0,0.07937,2.77,2.77,22.85,12,10,2,0.19048,0,1,114.27,13,8.79,12,9.52,1,,0,9.52,5,995.00,0,0,1,0,0.00,2,139,52,29,0.55769,0,0,0.18484,72,3,4,0.8,1,59.90,1,5,1,63.40,63.78,527,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71266709261,异能者键鼠KN360主链接_半自动关键词_0422小麦,692675661812,商品,联想生态品牌异能者无线键盘鼠标套装台式电脑办公商务通用键鼠新,287,26,100.00,0.09059,3.85,348.43,0.00,0,0.00,0,0.00,0,49.90,0.00,49.90,1,1,0,0.03846,0.50,0.50,100.00,1,1,0,0.03846,0,0,,1,100.00,1,100.00,0,,0,100.00,1,199.00,0,0,0,0,0.00,1,58,24,15,0.625,0,0,0.20209,32,2,1,1,0,0.00,0,1,1,49.90,47.97,125,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71261204379,异能者散热和支架04,714883714970,商品,联想生态品牌异能者笔记本散热器电脑支架降温底座风扇风冷拯救者游戏本散热托架可多角度调节,425,27,73.53,0.06353,2.72,173.01,0.00,0,0.00,0,0.00,0,318.01,0.00,318.01,3,3,0,0.11111,4.32,4.32,24.51,1,0,1,0.03704,0,0,,1,73.53,1,73.53,0,,0,73.53,3,567.00,0,0,0,0,0.00,1,94,25,12,0.48,0,0,0.22118,67,4,3,1,0,0.00,0,3,1,106.00,61.89,611,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,71261204379,异能者散热和支架04,706125509007,商品,联想生态品牌异能者笔记本散热器电脑支架降温底座拯救者小新游戏本散热托架悬空托架,161,17,36.47,0.10559,2.15,226.52,0.00,0,0.00,0,0.00,0,51.90,0.00,51.90,1,1,0,0.05882,1.42,1.42,36.47,4,3,1,0.23529,0,0,,4,9.12,4,9.12,0,,0,9.12,2,13798.00,0,0,0,0,0.00,1,40,16,9,0.5625,0,0,0.24845,22,3,1,1,0,0.00,0,1,1,51.90,34.07,473,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,70962013322,IP_拯救者固态硬盘关键词投放,709137427851,商品,联想拯救者移动固态硬盘高速固态硬盘1t磁吸大容量手机电脑两用,3936,307,500.00,0.078,1.63,127.03,0.00,0,0.00,0,0.00,0,3254.00,14597.00,17851.00,7,4,3,0.0228,35.70,35.70,71.43,22,11,11,0.07166,2,0,,24,20.83,24,20.83,2,250.00,0.00651,22.73,9,37243.00,0,2,5,0,0.00,12,1000,292,137,0.46918,0,0,0.25407,676,3,6,1,0,0.00,0,6,1,2975.17,2011.38,12362,2182.93,1413.38,88,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,436,货品全站推广,436,货品全站推广,70619415103,显示器R27q,743203839762,商品,联想拯救者27英寸电竞显示器升降俯仰电竞屏2K可选Y27q/R27qc,4600,251,157.08,0.05457,0.63,34.15,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,4,0,4,0.01594,0,0,,4,39.27,4,39.27,0,,0,39.27,0,0.00,0,0,1,0,0.00,11,459,228,31,0.13596,0,0,0.09978,156,2,0,,0,0.00,0,0,,,292.61,901,0.00,0.00,29,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,436,货品全站推广,436,货品全站推广,70608830489,DT_刃超能版全站推广,797487981383,商品,【政府补贴20%】联想拯救者刃7000K/超能版/刃9000K 2025 酷睿Ultra9 285K可选 电竞游戏台式机电脑14代酷睿,10342,823,98.84,0.07958,0.12,9.56,0.00,0,0.00,0,0.00,0,0.00,7949.00,7949.00,1,0,1,0.00122,80.42,80.42,98.84,36,25,11,0.04374,16,3,32.95,55,1.80,52,1.90,19,6.18,0.01944,2.75,4,39496.00,10,6,12,0,0.00,19,2883,692,382,0.55202,0,0,0.27877,1995,4,1,1,0,0.00,0,1,1,7949.00,599.48,3642,3765.32,0.00,390,0.00,0.00,0.00,0,70.00,7949.00,1,1
2026-06-22,436,货品全站推广,436,货品全站推广,70382193953,nbY9000P7426,768525057426,商品,【政府补贴20%】联想拯救者Y7000P 2025/Y9000P 酷睿i7/i9电竞游戏本笔记本电脑大学生学习编程电脑,2090,308,141.69,0.14737,0.46,67.79,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,27,13,14,0.08766,6,0,,33,4.29,33,4.29,6,23.62,0.01948,5.25,4,59496.00,2,4,6,0,0.00,11,1093,258,100,0.3876,0.00649,2,0.52297,777,4,0,,0,0.00,0,0,,,1102.37,1547,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,436,货品全站推广,436,货品全站推广,70302052375,nb小新pro1416酷睿老品1635,698218631635,商品,【限时补贴400+国补】联想小新Pro16 酷睿Ultra5标压处理器 16英寸高分高刷大屏商务办公大学生轻薄本笔记本,51884,5430,1414.38,0.10466,0.26,27.26,0.00,0,0.00,0,0.00,0,87559.00,66419.85,153978.85,22,11,11,0.00405,108.87,108.87,64.29,173,78,95,0.03186,29,17,83.20,219,6.46,202,7.00,46,48.77,0.00534,8.18,86,681731.80,15,14,34,0,0.00,111,9672,2366,1171,0.49493,0.00258,14,0.18642,6376,4,16,0.84211,0,59961.90,9,19,1,8104.15,12679.07,25730,16039.82,9120.93,566,0.00,0.00,0.00,0,70.00,7949.00,1,1
2026-06-22,436,货品全站推广,436,货品全站推广,70273967392,全站推广电竞显示器,680563544717,商品,联想拯救者电竞显示器27-10可选240Hz高刷27英寸升降旋转2K分辨率,10086,788,400.00,0.07813,0.51,39.66,0.00,0,0.00,0,0.00,0,2684.79,1438.85,4123.64,9,3,6,0.01142,10.31,10.31,44.44,41,32,9,0.05203,8,0,,49,8.16,49,8.16,8,50.00,0.01015,9.76,11,11219.00,8,0,7,0,0.00,13,1641,606,246,0.40594,0.00254,2,0.1627,640,3,6,0.75,1,2061.32,4,8,1,515.46,1138.29,8884,8.95,8.95,52,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,436,货品全站推广,436,货品全站推广,70268517275,nbpro1416旗舰锐龙5158,703531545158,商品,【教育优惠*】联想小新Pro14/Pro16 旗舰锐龙版 标压处理器14/16英寸轻薄本笔记本电脑 学习办公笔记本电脑,1,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,69539692074,IP_360耳机最大化,920972028814,商品,联想拯救者R360电竞耳机头戴式耳麦台式电脑游戏吃鸡专用听声辨位,648,57,31.62,0.08796,0.55,48.80,0.00,0,0.00,0,0.00,0,127.61,0.00,127.61,1,1,0,0.01754,4.04,4.04,31.62,3,1,2,0.05263,2,0,,5,6.32,5,6.32,2,15.81,0.03509,10.54,1,165.00,1,1,1,0,0.00,3,303,54,25,0.46296,0,0,0.46759,246,6,1,1,0,0.00,0,1,1,127.61,95.47,712,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,69539692074,IP_360耳机最大化,568618479089,商品,联想Y360拯救者电竞耳机头戴式 游戏耳麦有线吃鸡专业电脑笔记本,1250,52,18.38,0.0416,0.35,14.70,0.00,0,0.00,0,0.00,0,79.00,0.00,79.00,1,1,0,0.01923,4.30,4.30,18.38,0,0,0,0,0,0,,0,,0,,0,,0,,2,279.80,0,0,0,0,0.00,0,81,46,26,0.56522,0,0,0.0648,29,2,1,1,0,0.00,0,1,1,79.00,21.26,637,52.81,52.81,20,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,69350469162,选件_关键词handle鼠标,596221008221,商品,联想Handle无线鼠标蓝牙静音鼠标办公学习笔记本电脑通用轻薄鼠标,1317,81,50.00,0.0615,0.62,37.97,0.00,0,0.00,0,0.00,0,431.04,223.80,654.84,11,7,4,0.1358,13.10,13.10,4.55,15,14,1,0.18519,1,0,,16,3.13,16,3.13,1,50.00,0.01235,3.33,12,1100.30,0,1,11,0,0.00,2,231,72,45,0.625,0.07407,6,0.1754,148,3,10,0.90909,1,315.34,5,11,1,59.53,128.61,1733,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-22,371,关键词推广,371,关键词推广,68781438743,IP_关键词plus小新鼠标,635069905186,商品,联想小新蓝牙无线静音轻音充电双模鼠标 办公学习笔记本电脑鼠标,1504,123,100.00,0.08178,0.81,66.49,0.00,0,0.00,0,0.00,0,951.23,159.31,1110.54,18,15,3,0.14634,11.11,11.11,5.56,26,21,5,0.21138,0,0,,26,3.85,26,3.85,0,,0,3.85,19,1852.90,0,0,21,0,0.00,14,411,95,49,0.51579,0.02439,3,0.27327,282,4,13,0.76471,1,464.72,6,17,1,65.33,91.39,1960,0.00,0.00,0,0.00,0.00,0.00,0,15.00,281.66,2,5
2026-06-22,372,人群推广,78,拉新快,7393503670,IP_拯救者固态硬盘重点,709137427851,商品,联想拯救者移动固态硬盘高速固态硬盘1t磁吸大容量手机电脑两用,5303,151,69.12,0.02847,0.46,13.03,0.00,0,0.00,0,0.00,0,0.00,12.90,12.90,1,0,1,0.00662,0.19,0.19,69.12,6,5,1,0.03974,3,0,,9,7.68,9,7.68,3,23.04,0.01987,11.52,1,59.00,2,1,0,0,0.00,0,234,120,21,0.175,0,0,0.04413,87,2,1,1,0,0.00,0,1,1,12.90,130.30,6806,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,372,人群推广,372,精准人群推广,81546214002,平板_拯救者Y90011_类目种草高价值人群推广计划,1046778033099,商品,【新品首发】联想AI平板 拯救者Y900 11英寸平板电脑 联想拯救者y900平板AI学习游戏平板政府补贴平板电脑,21907,517,762.75,0.0236,1.48,34.82,0.00,0,0.00,0,0.00,0,3167.01,11607.85,14774.86,4,1,3,0.00774,19.37,19.37,190.69,20,10,10,0.03868,3,0,,23,33.16,23,33.16,3,254.25,0.0058,38.14,18,177902.90,3,0,8,0,0.00,20,950,483,68,0.14079,0.00387,2,0.04337,394,2,2,0.5,1,14732.02,3,4,1,3693.72,2492.61,9667,536.24,208.05,12,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81543428431,平板_Y700五代88vip链接_88会员高价值转化卡,1052376710622,商品,【88VIP领券立减750】联想AI平板 拯救者Y700 五代 AI元启版8.8英寸游戏电竞平板电脑y700 5代大学生平板电脑,2428,240,792.05,0.09885,3.30,326.21,0.00,0,0.00,0,0.00,0,59591.47,4376.05,63967.52,13,10,3,0.05417,80.76,80.76,60.93,34,11,23,0.14167,5,2,396.03,41,19.32,39,20.31,7,158.41,0.02083,23.30,18,99482.00,3,2,12,0,0.00,7,1026,201,67,0.33333,0.0125,3,0.42257,769,5,8,0.72727,4,45735.11,10,11,1,5815.23,3415.50,29118,2144.34,2141.40,27,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,436,货品全站推广,436,货品全站推广,81543424457,nb小新pro1416小链接9291,1020483809291,商品,【直播间下单领大额优惠】联想小新Pro14/Pro16 锐龙标压 大学生笔记本电脑游戏轻薄本笔记本电脑AIPC笔记本,28916,1251,1986.44,0.04326,1.59,68.70,0.00,0,0.00,0,0.00,0,67672.00,61365.55,129037.55,18,8,10,0.01439,64.96,64.96,110.36,79,35,44,0.06315,15,4,496.61,98,20.27,94,21.13,19,132.43,0.01199,25.14,57,464953.00,9,6,27,0,0.00,76,4012,1027,426,0.4148,0.01279,16,0.13875,2644,4,16,0.94118,2,76055.54,10,17,1,7590.44,5436.49,33926,0.00,0.00,0,0.00,0.00,0.00,0,140.00,16998.00,1,2
2026-06-21,371,关键词推广,371,关键词推广,81528374453,DT_一体机趋势明星关键词计划,1021001260901,商品,【*国家补贴15%】来酷 AIO一体机电脑23.8英寸/27英寸家用办公一体机电脑 超薄一体台式支持壁挂自带操作系统,190,15,45.37,0.07895,3.02,238.79,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,2,0,0.00,1,35,14,10,0.71429,0,0,0.18421,21,3,0,,0,0.00,0,0,,,0.32,9,0.00,0.00,1,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81528374453,DT_一体机趋势明星关键词计划,881135208100,商品,【国家补贴15%*】联想小新一体机小新24 23.8英寸家用学习办公一体机 网课办公电脑 商务设计游戏一体机电脑,460,30,55.78,0.06522,1.86,121.26,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,6,1,5,0.2,0,0,,6,9.30,6,9.30,0,,0,9.30,0,0.00,0,0,0,0,0.00,1,135,28,20,0.71429,0,0,0.29348,104,5,0,,0,0.00,0,0,,,109.18,157,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81528374453,DT_一体机趋势明星关键词计划,759200677248,商品,【政府补贴20%】联想品牌一体机电脑小新一体机小新24/小新Pro27/AIO520家用学习办公设计电脑,362,17,32.07,0.04696,1.89,88.59,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,41,16,8,0.5,0,0,0.11326,24,3,0,,0,0.00,0,0,,,7.32,17,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81528374453,DT_一体机趋势明星关键词计划,672835067982,商品,联想品牌一体机电脑小新一体机小新24/小新Pro27/AIO520家用学习办公设计一体机台式电脑全套,699,30,45.43,0.04292,1.51,64.99,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,2,0,2,0.06667,0,1,45.43,3,15.14,2,22.72,1,,0,22.72,0,0.00,0,0,0,0,0.00,1,114,28,19,0.67857,0,0,0.16309,83,4,0,,0,0.00,0,0,,,7.04,209,0.00,0.00,8,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81528374453,DT_一体机趋势明星关键词计划,604281521475,商品,【*国家补贴15%】联想来酷AIO一体机电脑23.8/27英寸 自带操作系统电脑家用办公一体机 超薄一体机支持壁挂,436,42,121.35,0.09633,2.89,278.33,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,3,2,1,0.07143,0,0,,3,40.45,3,40.45,0,,0,40.45,1,3599.00,0,0,3,0,0.00,2,111,36,26,0.72222,0.02381,1,0.25459,62,3,0,,0,0.00,0,0,,,142.82,854,0.00,0.00,15,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81514330157,二合一140w充电宝_充电器词计划_IP_丹萍,1057397966015,商品,【重磅新品】联想锋行者140W二合一充电宝器3C认证可上飞机2026新款快充移动电源适用笔记本小新拯救者y7000p,579,34,100.00,0.05872,2.94,172.71,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,2,2,0,0.05882,0,0,,2,50.00,2,50.00,0,,0,50.00,0,0.00,0,0,1,0,0.00,1,78,30,18,0.6,0,0,0.13472,39,3,0,,0,0.00,0,0,,,6.74,133,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81513970463,二合一140w充电宝_IP_丹萍划,1057397966015,商品,【重磅新品】联想锋行者140W二合一充电宝器3C认证可上飞机2026新款快充移动电源适用笔记本小新拯救者y7000p,1167,57,288.25,0.04884,5.06,247.00,0.00,0,0.00,0,0.00,0,408.61,584.00,992.61,2,1,1,0.03509,3.44,3.44,144.13,4,2,2,0.07018,1,0,,5,57.65,5,57.65,1,288.25,0.01754,72.06,2,1328.00,1,0,0,0,0.00,3,186,53,34,0.64151,0,0,0.15938,127,4,1,0.5,0,0.00,0,2,1,496.31,84.13,4322,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,372,人群推广,372,精准人群推广,81513238177,平板_小新padpro职场新锐闪耀人群超市,814178698074,商品,【李佳琦超级618】联想平板小新Pad Pro 12.7英寸平板 大屏学习娱乐平板电脑二代小新平板 国家补贴15%,1,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,371,关键词推广,371,关键词推广,81500568686,平板_小新平板ProGT相似品人群推广计划,953038946045,商品,【政府补贴】联想小新平板Pro GT 11.1英寸3.2K超清屏骁龙8Gen3高性能AI平板电脑大学生平板联想小新平板电脑,6506,379,795.11,0.05825,2.10,122.21,0.00,0,0.00,0,0.00,0,16272.10,3755.02,20027.12,10,8,2,0.02639,25.19,25.19,79.51,40,28,12,0.10554,5,4,198.78,49,16.23,45,17.67,9,159.02,0.01319,19.88,16,37584.00,5,0,15,0,0.00,16,990,316,94,0.29747,0.01847,7,0.15217,577,3,9,1,0,9492.07,5,9,1,2225.24,667.14,7300,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,372,人群推广,372,精准人群推广,81499896717,平板_Y700五代dnf88vip链接_88会员人群超市,1058563534166,商品,【学生认证立减400元】联想拯救者Y700 五代 DNF手游勇士版 第五代骁龙8至尊版 联想拯救者y700游戏平板电脑,16370,642,623.95,0.03922,0.97,38.12,0.00,0,0.00,0,0.00,0,43399.11,12419.15,55818.26,13,11,2,0.02025,89.46,89.46,48.00,39,19,20,0.06075,7,3,207.98,49,12.73,46,13.56,10,89.14,0.0109,16.00,34,157436.00,2,5,7,0,0.00,14,1294,465,185,0.39785,0,0,0.07905,521,3,10,0.76923,3,37906.22,9,13,1,4293.71,990.07,22382,8194.08,7582.38,43,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-21,436,货品全站推广,436,货品全站推广,81485104522,平板_Y700五代88vip链接全站推广计划,1052376710622,商品,【88VIP领券立减750】联想AI平板 拯救者Y700 五代 AI元启版8.8英寸游戏电竞平板电脑y700 5代大学生平板电脑,30358,1377,1980.14,0.04536,1.44,65.23,0.00,0,0.00,0,0.00,0,73484.82,1642.91,75127.73,14,12,2,0.01017,37.94,37.94,141.44,92,54,38,0.06681,13,3,660.05,108,18.33,105,18.86,16,152.32,0.00944,21.52,30,177650.00,8,5,22,0,0.00,39,3571,1164,457,0.39261,0.0029,4,0.11763,2099,3,9,0.64286,3,44802.46,9,14,1,5366.27,4379.06,39665,0.00,0.00,50,0.00,0.00,0.00,0,0.00,0.00,0,0
